商家UID,商家名称,collection_time,id,desc,create_time,text_extra,nickname,digg_count,comment_count,collect_count,share_count,tag,转录文本,share_url,has_transcript,video_duration,video_type,create_timestamp
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7367571176064814336,#源头工厂 断桥铝门窗封阳台该怎么...#断桥铝门窗 #欧缇雅门窗南宁工厂,2024-05-11 10:59:12,"['源头工厂', '断桥铝门窗', '欧缇雅门窗南宁工厂']",广西欧缇雅门窗,9,1,1,-1,"['居家', '装修设计', '家装主材']","夜主逢阳台应该怎么选呢? 同样是当桥里门窗。 有人点你爆300多一瓶。 有人点你爆1000多一瓶。 里面有什么套路呢? 把这条视频看完,帮你省不少愿望钱。 第一,看形态的宽度。 就是我们平时所听到的。 110,113,120。 如果有人跟你说,气室越大,窗户越稳固。 那一定是在不用你。 只谈宽度,不谈庇候。 那一定是挂羊头卖狗肉。 第二,鹅的条必须用PA66。 随时等温泉设计。 其他都不要。 第三,五斤。 好的五斤相当于人类的欣赏。 如果想让门窗用的酒,必须选好品牌。 第四,玻璃。 玻璃原片要选择新意。 台播等大品牌。 要有3C认证,要符合生产标准。 要质量更有保障。 如果你不知道怎么选择。 欢迎来到OTL门窗工厂。 了解乡亲。",https://www.douyin.com/video/7367571176064814336,True,00:00:59,视频,1715396352
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7367684127253892404,110系列平开窗！您的封窗最佳选择#...窗 #源头工厂 #欧缇雅门窗南宁工厂,2024-05-11 18:17:31,"['断桥铝门窗', '源头工厂', '欧缇雅门窗南宁工厂']",广西欧缇雅门窗,10,1,1,2,"['居家', '装修设计', '家装主材']",都是我们装行业经久饮食。 但对于我们OTR来说。 一年四季都是旺季。 就像我们这一款。 RT20系列。 断桥平开窗一样。 我们这一款采用的是。 45度角斜边压线的设计。 显得世界上更大气更美观。 玻璃采用的是。 有信义元片玻璃。 标配玻璃5加20A加5。 开启扇做的是无缝焊接的功力。 标配全套德国瑞纳斯五金。 垂直等温线设计。 加上三道密封。 做到了真正的隔音隔热。 选品自门窗就炒OTR。,https://www.douyin.com/video/7367684127253892404,True,00:00:42,视频,1715422651
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7369163846554078504,#断桥铝门窗 永远相信一句话，价格...台 #源头工厂 #欧缇雅门窗南宁工厂,2024-05-15 17:59:36,"['断桥铝门窗', '封阳台', '源头工厂', '欧缇雅门窗南宁工厂']",广西欧缇雅门窗,12,4,4,1,"['随拍', '生活记录', '日常vlog']",产业都在内卷内卷你要看怎么卷。 有些东西外表一模一样内在却不一定一模一样。 相信吃过亏的一定深有体会。 价格和价值一定是成正体的。 有些时候你认为你得到了个免费的东西。 或许免费的才是最贵的。,https://www.douyin.com/video/7369163846554078504,True,00:00:19,视频,1715767176
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7372130267517029667,这样的125重型断桥提升平移窗，你喜...头工厂 #系统门窗 #封阳台 #门窗人,2024-05-23 17:50:51,"['断桥铝门窗', '源头工厂', '系统门窗', '封阳台', '门窗人']",广西欧缇雅门窗,13,2,2,4,"['居家', '装修设计', '家装主材']",125重型断桥提升平衣窗。 具有平台窗的密封性。 又有推拉窗的通风效果。 可以加装这样的玻璃布篮。 安全又牢固。 极开极平。 这么高颜值的一款窗户。 值得推给有品味的你。,https://www.douyin.com/video/7372130267517029667,True,00:00:16,视频,1716457851
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7374249590544944399,125六轨断桥推拉窗，大通风大视野，...头工厂 #门窗人 #系统门窗 #封阳台,2024-05-29 10:54:54,"['断桥铝门窗', '源头工厂', '门窗人', '系统门窗', '封阳台']",广西欧缇雅门窗,11,3,-1,2,"['居家', '装修设计', '家装主材']",谁说风的窗就不能完全通风。 但是你们就过我们这一款六轨全影推拉窗。 开启面积达到50%。 大通风大视野。 六轨双滑轮推拉顺滑。 框包扇嵌入式设计。 防水又密封。 这样的窗你喜欢吗。 MING PAO CANADA MING PAO TORONTO。,https://www.douyin.com/video/7374249590544944399,True,00:00:20,视频,1716951294
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7375484971353394467,113系列智能平开窗，开启智能时代！#...统门窗 #源头工厂 #门窗人 #封阳台,2024-06-01 18:48:42,"['断桥铝门窗', '系统门窗', '源头工厂', '门窗人', '封阳台']",广西欧缇雅门窗,9,2,-1,1,"['居家', '装修设计', '家装主材']",天猫精灵打开窗户。 走高端之路不随波逐流。 今天来看这款时尚品质。 高端款智能屏开窗。 无需手动开关通透采光视野明亮。 天猫精灵关闭窗户。,https://www.douyin.com/video/7375484971353394467,True,00:00:37,视频,1717238922
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7376833136786820352,漂移开启，不占空间不碰头，挤压式关...头工厂 #门窗人 #系统门窗 #封阳台,2024-06-05 10:00:23,"['断桥铝门窗', '源头工厂', '门窗人', '系统门窗', '封阳台']",广西欧缇雅门窗,9,-1,-1,4,"['居家', '装修设计', '家装主材']",既可以做窗又可以做门的漂浴窗你见过吗。 平衣开启方式不占用室内空间。 挤压式关闭更密封更防水。 旋转180度实现内倒功能。 雨天也能做到微通风哦。 既可以做门又可以做窗的漂浴窗你喜欢吗。,https://www.douyin.com/video/7376833136786820352,True,00:00:19,视频,1717552823
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7378054449664740642,怎么样才算实力派门窗源头工厂？#断...头工厂 #门窗人 #封阳台 #系统门窗,2024-06-08 16:59:40,"['断桥铝门窗', '源头工厂', '门窗人', '封阳台', '系统门窗']",广西欧缇雅门窗,85,5,1,1,"['居家', '装修设计', '家装主材']",怎么样才算有实力的门窗源头工厂呢。 来OTR门窗。 原生理财库存多。 时刻满足公共需求。 保质保量 饱祸期。 我们的门窗款式多。 系统窗和集载门。 都是百看不厌的风格。 设计感强 功能性高。 产品紧跟时尚前端。 专业加工流程 细节到位。 专业原材料的优势。 打造经营好门窗。,https://www.douyin.com/video/7378054449664740642,True,00:00:29,视频,1717837180
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7379223727365508352,#欧缇雅门窗 优选100个小区做品牌...的见证，更是服务和口碑相传的结果。,2024-06-11 20:36:57,['欧缇雅门窗'],广西欧缇雅门窗,10,-1,1,-1,"['随拍', '生活记录', '日常vlog']",,https://www.douyin.com/video/7379223727365508352,False,00:00:22,视频,1718109417
3197814267721939,广西欧缇雅门窗,2025-08-25 17:09:37,7381722502193483042,618欧缇雅门窗征集样板间啦！欢迎广...头工厂 #系统门窗 #门窗人 #封阳台,2024-06-18 14:13:34,"['断桥铝门窗', '源头工厂', '系统门窗', '门窗人', '封阳台']",广西欧缇雅门窗,18,-1,2,1,"['居家', '装修设计', '家装主材']","男女朋友们注意啦! 618我们曾经邀请您参加我们OTR门窗样板间的增加活动喔! 设计师会根据您家的需求和喜好进行订制,让您家变得更有品味! 我们从设计到生产、安装,全程提供专人对接,确保每个细节都符合您的希望! 最后,祝愿大家在2020下半年顺遂无虞,皆得所愿!",https://www.douyin.com/video/7381722502193483042,True,00:00:25,视频,1718691214
