商家UID,商家名称,collection_time,id,desc,create_time,text_extra,nickname,digg_count,comment_count,collect_count,share_count,tag,转录文本,share_url,has_transcript,video_duration,video_type,create_timestamp
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7382802584412736804,我是昭君，在南宁开瓷器生活馆15年 ...感 #陶瓷餐具 #器物之美 #唐山骨瓷,2024-06-21 12:04:47,"['餐盘轻奢高级感', '陶瓷餐具', '器物之美', '唐山骨瓷']",昭君瓷器生活馆,2288,639,1071,730,"['人文社科', '传统文化', '茶道']",这里是广西为数不多 能够一应俱全购买你家餐具的生活馆 古志祠 景泰兰 青花祠 序列。 各种家用餐具 不管你是送礼以及商用配套器皿 我们这里一应俱全应有应有 嗨 大家好 我是赵军 来自冰雪之城 哈尔滨 是我们中国唐山古志祠生活馆。 主理人 在咱们广西南宁经营这家店已经有15个年头了 我们这里主要经营唐山古志祠家用餐具 水晶玻璃器皿 例如这套帝王床 餐具上桌仪式感满满 高端大气上档次。 我们的位置是在南宁市新宁区昆仑大道 大家会酒店用品内 我们店面是分为上下两层。 一楼是琳琅满目的零售区 主要展示餐具瓷器 各种茶具 包括水晶玻璃器皿。 这个货架展现的主要是各种风格的特色菜器皿 这款就特别适用我们私房菜或者是网上餐厅 我们这个区域主要展现的是国内外的进口玻璃果盘。 我们这个区域。 展示的主要是我们家用及礼品套装 这套是我们客户喜欢的一款定制款 它的特点是可以任意搭配 这套是我们比较经典的一款白金标餐具。 这款是我们的国宴词 世博之星 这套是我们一套比较中式的一款餐具 它的名字叫互助四方 这里有很多套我们自己定制款的餐具。 购买过程中 我们可以随意搭配 但使用过程中如有破损 我们可以随时布获 这就是我们不一样的服务。 这里是我们的二楼展厅 主要展示的是商用上菜器皿 我们的主攻点是酒店 会所及单位 这个区域主要展示的是我们各个品牌的红酒杯 我们有很多特色系列 款式非常齐全。 其实我们很有弹艺感的代客区 平时呢 很多光顾我们店里的朋友都很喜欢在这边一边喝茶 一边挑选自己心仪的器皿 我们这里是一家非常好客的持至生活馆 不管朋友们近期是否有需要购买餐具的需求 都欢迎朋友们过来店里参观 我会以茶会友 泡好茶。 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢朋友们 谢谢。,https://www.douyin.com/video/7382802584412736804,True,00:02:01,视频,1718942687
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7383995976383548726,可以随意拆组，百搭的一套餐具——世...#碗盘餐具选购指南 #唐山骨瓷餐具,2024-06-24 17:15:40,"['餐盘轻奢高级感', '好物推荐🔥', '匠心制作', '碗盘餐具选购指南', '唐山骨瓷餐具']",昭君瓷器生活馆,907,238,231,164,"['居家', '家具家电', '猎奇好物']",在广西南宁来说只有咱们一家拥有这套餐具。 这套是我们店里面的镇店之宝。 它的名字叫世波之星。 它的花色看起来很典雅。 不止十年了。 它都没有过时或者是下架。 它是我们厂家请了33个国家的设计师一起出的方案。 所以说这个作品属于大的作品。 它的花色。 客户朋友喜欢。 然后这款就是眨眼一看的时候。 它是有一种欧式的感觉。 如果要搭配这种欧式风格的时候。 它能搭出那种时尚的大气感。 也有这种中式装修买它的也有。 然后他们跟我们反徒的时候也是非常搭配。 没有违和感。 你们也支持稳搭。 对也是可以搭。 就是按照客户的需求。 就是很人性。 一个盘子要几十个。 一个码要几十个也可以。 不管多与少。 不管怎么拆怎么搭。 咱们都是很随意的。 只有客户说他想不到的没有我们做不到的。 基本上我们都能达到客户的要求。 在实体店也好。 或者是在哪个平台也好。 它不是能轻而易举能见到的一套餐具。,https://www.douyin.com/video/7383995976383548726,True,00:00:58,视频,1719220540
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7384634287506640147,可以定制，可随意搭配的一套高颜值 ...#餐具 #高品质 #餐具控🤣 #骨瓷餐具,2024-06-26 10:32:50,"['餐具', '高品质', '餐具控🤣', '骨瓷餐具']",昭君瓷器生活馆,837,305,202,138,"['居家', '家具家电', '猎奇好物']",坚硬度是普通陶醉的几倍。 这一套餐具适合在面非常广。 因为这套是我们在厂家专门定制回来的。 然后它是由我们的伞在组成。 不管是碗还是盘子。 它的气型非常全面。 它是固质瓷。 第一它比较环保。 第二它是比较结实。 坚硬度是普通陶醉的几倍。 然后呢这个瓷。 它就是说一个是耐摔耐磕耐碰。 还有一个是颜值高。 放在咱们餐桌上。 不管是什么样的装修风格。 你不管是装什么样的菜品。 它都没有违和感。 简单既精致。 经典又不容易过时。 如果说你要是搬新家或者是送人。 我们都可以按照您的要求帮您搭配。 这个系列盘子。 就差不多有十几二十款。 包括那种甜品的燕窝中央。 都是配套好的。 包括一些早餐杯。 包括茶杯 咖啡杯。 都可以配套好。 所有的大小尺寸。 我们都可以帮您定制。,https://www.douyin.com/video/7384634287506640147,True,00:00:52,视频,1719369170
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7390615060906822966,骨质瓷多用凉水杯套装，这颜值和质...瓷 #器物之美 #品味生活 #餐具控🤣,2024-07-12 13:21:17,"['骨质瓷', '器物之美', '品味生活', '餐具控🤣']",昭君瓷器生活馆,350,107,86,41,"['居家', '家具家电', '猎奇好物']",第一不健康 第二你给别人看了这个生活品质也不行。 在日常生活里 我们这种凉水杯套装肯定也是必不可少的 如果说大家在花色上选择拿不定主意 那么赵军今天给大家分享几套。 具有风格的古之词凉水杯套装 打个比方说我家里面是儿子是吗 我就肯定首选是这套 这个颜色就看起来就很轻。 影响于这个男孩 很有那种阳刚之美 然后要是女孩的话呢 或者女主人是吗 那这种呢 看起来就很唯美。 花看起来本身就很温柔啊 不管什么时候看的都是新花怒放的那种 那这一套就是更无可厚非的了。 看起来高级感满满的这种 它也代表着那个女主人那种美感 它本身上面有一个美女嘛 你看那手柄它全都是。 这个24K斤的 真真正正就是说这种质感呀 这种东西是其他东西没有办法代替的 所以说拿在手里面 你就是我们喝一杯白开水的感觉。 哎呀 这水好甜呀 你说喝水咱们在家谁也不可能拿碗喝水 但是我冲杯咖啡我肯定要找个杯子 不可能拿个碗冲咖啡 对吗 可以喝花茶当花茶杯啊 花茶壶呀 也可以。 你说这是很多用的一款 那你看我们这套之前卖的是特别好的 这个壶里面放上一壶两百开 回到家里面倒上一杯 拿起来。 直接就喝了 又方便又健康又解渴 放在这里我不用的时候 它是一个装饰品 它是一个风景啊 有客人来到我们家里面看到这一套美美的 这种感受肯定是不一样的。 那你自己放的一个一次性杯子放的呢 第一不健康 这样你给别人看了这个生活品质也不行。 所以说 你知道不是必需品 它也是必需品 大部分的人其实还是追求这个东西的。 这些材质它主打都是古质词 我们店里面就是以古质词为主呢 首先它是环保的 它对我们身体肯定是没有害处的 但我们的大头盘也不能闲置。 是不是 放一些糕点呀 放一些水果呀 很有必要的出现在我们生活里 也是跟我们杯子啊 都是搭配的 我觉得生活是不能缺少仪式感的。 像那种凉水杯套装 咱们店里面很多花色 欢迎朋友们来店里面选择自己喜欢的款式。,https://www.douyin.com/video/7390615060906822966,True,00:01:55,视频,1720761677
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7393931915062988047,咖啡杯马克杯系列，款式多样化，提高...物 #餐具控🤣 #美物分享 #器物之美,2024-07-21 11:53:40,"['骨质瓷', '家居好物', '餐具控🤣', '美物分享', '器物之美']",昭君瓷器生活馆,288,72,115,73,"['居家', '家具家电', '猎奇好物']",嗨 大家好 我是赵君。 今天大家看到这个货架。 是我们店里面比较特色的一件咖啡杯。 我们店里面这些咖啡杯。 有很多不同的花色和不同的气形。 例如我喜欢这款英粉做的玫瑰小镇。 哪个女孩子看了不熏斗呢。 还有我们这款进口右下青花。 不挑年龄 简单又高级。 还有我们这款青涩款。 它有四个颜色。 可以跟我们选择。 不管是放在家里还是办公室。 它都是比较百搭的一款。 除了咖啡杯。 咱们店里面还有很多各式各样的马克杯。 像我手上拿的这款美人鱼造型的。 不管放在哪里。 它都是足处于职的存在。 我们这个货架所有的杯子 原材料。 全部是以补质此为主。 如果朋友们想要高质的。 这品质有个独特的咖啡杯。 记得来找我。 赵军请你们喝咖啡。,https://www.douyin.com/video/7393931915062988047,True,00:00:44,视频,1721534020
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7395865067591372042,纯手工水晶镶铜花瓶 ，奢华感满满，... #东方美学 #昭君生活瓷器馆 #花瓶,2024-07-26 16:53:53,"['器物之美', '室内摆件设计高级感', '东方美学', '昭君生活瓷器馆', '花瓶']",昭君瓷器生活馆,181,6,11,6,"['人文社科', '传统文化', '传统手工艺']",如果说插花是生活里的一种修行。 那么我更觉得接花是我们不可或缺的生命力。 再搭上一个好看的花瓶。 是我们忙碌过后情绪向来最好的之一。 嗨大家好。 我是赵君。 今天给大家推荐几款我们店里面比较有奢华感的花瓶。 例如我手上这一款是水晶相同材质的。 时尚。 听说又有奢华感的设计。 为你的家居生活增添无限的魅力。 适合多种装修风格。 还有我手上这款手工制作的老青花花瓶。 手工制作古朴解膏贵。 不有内涵。 老话说的好。 家无此不雅。 也无此不忘。 可见瓷器花瓶自古以来。 吉祥的象征。 非常。 适合我们客厅餐桌等场所摆放。 像这样的花瓶。 我们店里面还有很多很多款式可以选择。,https://www.douyin.com/video/7395865067591372042,True,00:00:46,视频,1721984033
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7396599917264899366,这套高骨质瓷的国韵风青花瓷餐具，...瓷器 #骨质瓷餐具 #昭君生活瓷器馆,2024-07-29 11:00:00,"['餐盘轻奢高级感', '器物之美', '中国瓷器', '骨质瓷餐具', '昭君生活瓷器馆']",昭君瓷器生活馆,173,26,20,15,"['美食', '美食知识', '厨具选用']",嗨 大家好 今天带大家看看这套具有国运风的青花瓷餐剧 这套也是咱们中国唐山的高古之词。 清云环保 不含千古 兼用度呢是普通桃子的三倍 新进的瓷饰加上古典青花回纹设计 体现出我们生活典雅的美学追求。 是我们公司的精心设计 为了给朋友们更多。 我们的选择搭配出自己满意的器皿给家人带来不一样的良品美景生活 同时咱们这套餐具消毒柜。 微波炉洗碗机均可放心使用 无论是家庭聚餐还是互所招待 使用这套青花餐具能呈现出我们对生活的品味。 同时又不失大气之美 喜欢这套餐具。 你的朋友可以来电 询质感受一下。,https://www.douyin.com/video/7396599917264899366,True,00:00:42,视频,1722222000
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7397740693269122330,一见倾心的影青瓷餐具，尽显高雅品...之美 #昭君生活瓷器馆 #骨质瓷餐具,2024-07-31 18:12:24,"['餐盘轻奢高级感', '器物之美', '昭君生活瓷器馆', '骨质瓷餐具']",昭君瓷器生活馆,442,18,26,16,"['美食', '美食知识', '厨具选用']",嗨 大家好 我是昭君。 今天给大家介绍这款影青瓷餐具。 青瓷是中优美洁的产物。 给人一种内敛凝聚质感。 就像和田芋一样 细腻 丰富。 这款餐具原材料本色就是环保青泥。 加透明油 高温烧制而成。 简约而不简单 传承着优雅时期。 气型丰富 有中餐。 也有很多适合做西餐的气型。 可根据需求来挑选搭配。 也可以做私人定制。 无论你是家用还是商用。 相信我 我们多样的气型。 都能搭出属于你的风格。 最近有想换换风格的朋友们。 可以尝试一下我们这款精美的影青瓷。,https://www.douyin.com/video/7397740693269122330,True,00:00:39,视频,1722420744
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7400703598058884364,精致且高级的各式酒店会所摆台餐具...具 #昭君生活瓷器馆#酒店会所餐具,2024-08-08 17:49:50,"['器物之美', '高档大气上档次', '骨质瓷餐具', '昭君生活瓷器馆', '酒店会所餐具']",昭君瓷器生活馆,869,190,228,107,"['美食', '美食知识', '厨具选用']",在广西做酒店或会所的老板们。 有想购买餐具的可以来我这里了解一下。 这里是中国唐山古制池酒店用品商行。 进入眼帘的这些精美百台餐具。 它是以古制池制作的。 它不只是精美高档。 而且环保 也是耐用。 我们这些百台餐具有适用于酒店。 还有网红餐厅及私储。 像那套金色之梦。 它是雕金工艺的。 南宁桃园饭店就是在我们这里显用的这套。 还有南宁的迪拜基金酒店。 显用的就是我们这套瓦萨基餐具。 下面还有他们的logo。 像那套夫人瓷。 在我们广西有很多高端私人会所。 都是跟我们定制的。 这上面的。 牡丹它是我们中国的情节。 象征着花开富贵。 在我们这边还有更加高端的商用百台餐具。 各种去形 各种花色。 并且支持私人定制。 有需要的老板们过来交个朋友。 招君给你们有请假。,https://www.douyin.com/video/7400703598058884364,True,00:00:54,视频,1723110590
869032224106330,昭君瓷器生活馆,2025-08-25 17:04:03,7401081501485501707,极具风格特色的商用上菜器皿 这是...用品 #昭君生活瓷器馆 #骨质瓷餐具,2024-08-10 11:06:00,"['酒店餐具', '精品厨具', '酒店用品', '昭君生活瓷器馆', '骨质瓷餐具']",昭君瓷器生活馆,202,44,70,57,"['居家', '家具家电', '家居用品']",在广西做餐饮行业的老板们。 看一下我们这桌特色上菜机名。 这桌餐具呢。 是我们前几天给一家私人会所老板用心搭配的。 餐具的选择就要突出特色。 例如我们这套龙城四海。 它就是特色菜灵魂的代表成员。 还有我手上这款非常有特色的烤盘。 它不但可以烤肉。 而且还可以加热鸡蛋。 像我们这款雕筋椭圆盘。 不管是什么样的菜系。 摆盘都是非常大体上档式的。 这款适合鲍鱼鸡。 海鲜大咖。 各种大菜加热。 上桌非常大。 像一些小炒当地菜。 就要选用一些简单也大体。 通用的菜碟。 像餐前各种小菜碟。 还有水果盘。 也是我们参与的。 当前是自媒体时代。 很多人就餐都喜欢拍照打卡。 所以餐具的选择要创新。 才能呈现出我们餐饮人的特色。 有需要购买餐具的老板。 关注招君。 到店咨询。 让餐饮人买餐具。 早走万路。,https://www.douyin.com/video/7401081501485501707,True,00:00:55,视频,1723259160
