商家UID,商家名称,collection_time,id,desc,create_time,text_extra,nickname,digg_count,comment_count,collect_count,share_count,tag,转录文本,share_url,has_transcript,video_duration,video_type,create_timestamp
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7515020332462722323,干！我干的就是门窗，就是喜欢被客户...统窗#大玻璃#南宁封阳台#系统门窗,2025-06-12 19:17:05,"['封阳台', '系统窗', '大玻璃', '南宁封阳台']",欧缇雅门窗工厂（钦北防）,11,2,-1,-1,"['居家', '装修设计', '家装主材']",很多人说干门窗 狗都不干。 我也觉得 为什么呢。 因为起得比鸡早 睡得比狗还晚。 每天连吃饭的时间都没有固定。 所以说你们不愿意干。 那么我干的就是门窗。 就喜欢被这种客户 互来换取的感觉。 现在你还是顾虑为我能不能免费测量。 肯定来 附近的免费测量还能免费出发。 免费接送你来公司 送你回家。 这种服务你喜不喜欢。 现在大家就问我 有没有工地可看。 我真的是笑了。 在整个南宁来说。 有80%小区都有我们OTR门窗的生意。 你想看什么样的案例都有。 你想看什么样的案例都有。 想看什么样的窗 就带你看什么样的窗。 如果把你出的设计方案不满意。 可以改吗。 可以改 改到你满意为止。,https://www.douyin.com/video/7515020332462722323,True,00:00:49,视频,1749727025
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7515715858381032745,来欧缇雅门窗工厂，买的放心，用的安...家 #装修设计#广西门窗厂家 #门窗,2025-06-14 16:16:08,"['封阳台', '系统窗', '南宁门窗厂家', '装修设计', '门窗']",欧缇雅门窗工厂（钦北防）,5,-1,1,-1,"['居家', '装修设计', '家装主材']",在广西的业主朋友看过来 实实在的生产车间。 真正的远航的工厂能给你带来哪些好处 第一给你带来更好的品质与服务。 第二给你更合理的优惠价格 第三给你更快的出货期 第四给你更好的售后保障。 第五给你更新的产品企业 找到真正的源头梅窗工厂 不仅让你买的放心用的安心 关注我 我是OTI梅窗的陈经理。,https://www.douyin.com/video/7515715858381032745,True,00:00:31,视频,1749888968
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7516355047036816675,都说门窗有三道密封，你知道是哪三...#大玻璃#南宁封阳台#广西门窗工厂,2025-06-16 09:36:31,"['封阳台', '系统窗', '大玻璃', '南宁封阳台', '广西门窗工厂']",欧缇雅门窗工厂（钦北防）,7,-1,1,2,"['居家', '装修设计', '家装主材']",嘿 我的业主 如果你最近打算封窗 不知道如何选窗的 看过来我告诉你。 都说门窗有三道密封胶条 你知道是哪方的吗。 第一道 波上的密封胶条 它的作用是隔绝窗外的噪音和雨水。 第二道 中间的等压胶条 它将框上分为七密。 和水密签形成了风压 煮水的作用 第三道 窗框上的挡水边密封胶条。 三道密封设计可以大大提升着整窗的亲密性 给你一个舒适精密的空间。 我是欧铁门窗陈经理 关注带你了解更多门窗故事。,https://www.douyin.com/video/7516355047036816675,True,00:00:47,视频,1750037791
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7516741483782606091,现在都流行这款130悬浮六轨推拉窗！...店 #南宁门窗厂家 #装修设计 #门窗,2025-06-17 10:36:04,"['门窗展厅', '门窗店', '南宁门窗厂家', '装修设计', '门窗']",欧缇雅门窗工厂（钦北防）,7,2,4,1,"['居家', '装修设计', '家装主材']",都2025年了 你还选择这种能看见轨道的推拉窗吗。 不仅让打扫卫生 而且还不美光 现在都流行这款悬浮六尾推拉窗。 轨道护手一体的设计 就连打扫卫生也是形如流水 一气合成 打开面积可以达到。 50%通风 视野那是一样也不差 室内标配高清网防蚊又通风 这样的门窗是你喜欢的吗。,https://www.douyin.com/video/7516741483782606091,True,00:00:30,视频,1750127764
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7517612503195864360,买门窗来欧缇雅，一件也是批发价！#... #系统窗 #大玻璃 #南宁封窗 #装修,2025-06-19 18:56:03,"['封阳台', '系统窗', '大玻璃', '南宁封窗', '装修']",欧缇雅门窗工厂（钦北防）,7,1,-1,-1,"['居家', '装修设计', '家装主材']",门窗不是快捷品 不用天天买 但是在我们日常中天天都要使用的 选择一款好的门窗真的很重要。 追求品质 选好门窗就来欧提亚门窗。 我们欧提亚门窗在广西深更有十年时间 工厂占地面积一万平方 在广西分别有三家门窗工厂。 分别在南宁 鹤州和贵宁 从行财开模 洋发设计服务销售为一体。 论品质 论实力 论规模 我们最有发言权。 买门窗来欧提亚工厂一件也是批发价 让你买的放心用的安心 我是欧铁门窗 成绩里关门。 同志我带你了解更多门窗故事。,https://www.douyin.com/video/7517612503195864360,True,00:00:44,视频,1750330563
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7517975373843680546,都说自己是源头工厂 今天我带你看...#南宁门窗工厂#装修设计#门窗工厂,2025-06-20 18:24:12,"['封阳台', '大玻璃', '南宁门窗工厂', '装修设计', '门窗工厂']",欧缇雅门窗工厂（钦北防）,4,2,-1,-1,"['居家', '装修设计', '家装主材']",都说自己是原来的工厂。 今天我带你见识一下什么是真正的原头工厂。 看见了吗 形态都是自己切割的。 同厂同园没有中学生 中差价。 如果不是真正的原来工厂。 没有人敢和我这样每天拍声场设计啊。 我们这里不仅有电动提升窗 断桥平衡窗。 推拉窗 还有推拉门 卫生家门 玩家门 意义俱全。 真正的实现一站式服务。 我们拒绝外包代价供 公司团队装属服务。 满足你对门床的所有选择。 在广西扬带风骚 你终于不用东跑西跑了。 这里应有尽有。 我是欧体亚门床 曾经理关注。 带你了解更多门床故事。,https://www.douyin.com/video/7517975373843680546,True,00:00:46,视频,1750415052
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7518949215692623131,超大优惠、快紧来抢购吧！#封窗封阳台 #系统窗#南宁封阳台#大玻璃#装修,2025-06-23 09:23:14,"['封窗封阳台', '系统窗', '南宁封阳台', '大玻璃', '装修']",欧缇雅门窗工厂（钦北防）,3,-1,-1,-1,"['居家', '装修设计', '家装主材']",你自己是不是还在为找门餐源头工厂而烦恼 恭喜你 到了这个视频 找到了真正的源头工厂。 从洋发 设计 销售服务为一体 我们不仅与财是自己切割的 这两组装都是自己组装 然后发货。 我们自己有完整的流水生产线 拒绝外包。 外加工 而且现在我们开出了一个活动 110平二窗只需要398 没听错。 398包安装包测量包设计 没有任何套路 我是欧提亚的门窗陈经义 关注带你了解更多门窗优惠政策。,https://www.douyin.com/video/7518949215692623131,True,00:00:36,视频,1750641794
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7519699922464099599,你还在犹豫什么 ，赶紧找我抢购吧！#... #南宁门窗厂家 #系统门窗 #大玻璃,2025-06-25 09:56:17,"['系统门窗', '封阳台', '南宁门窗厂家', '系统门窗', '大玻璃']",欧缇雅门窗工厂（钦北防）,5,-1,-1,1,"['居家', '装修设计', '家装主材']",广西业主朋友们 你最近是不是装修一串紧张 但是又不想放弃好的门窗品质。 没关系 找我们欧铁门窗工厂整整一万平方的工厂车厢 每一件产品都经过阳格讲车。 而且我们欧铁现在推出了一个大活动 110新的评格窗 只要398 没错 只要398。 安装包测量或设计 样子品质看着降 摸得着。 作为南宁门窗工厂 直接为你省去中间三招刹架 来工厂购门窗 更实惠。 在广西的业主朋友们 你还在犹豫什么 赶紧过来抢购。,https://www.douyin.com/video/7519699922464099599,True,00:00:38,视频,1750816577
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7520225592941661474,超级适合自建房、商品房的一款窗，11...#大玻璃#南宁封阳台#封阳台换窗户,2025-06-26 19:56:09,"['封窗封阳台', '系统窗', '大玻璃', '南宁封阳台', '封阳台换窗户']",欧缇雅门窗工厂（钦北防）,2,-1,-1,-1,"['居家', '装修设计', '家装主材']",真的很多朋友问我有没有适合自建房 商品房 高兴比的一款窗 今天我推荐一款110系列平开窗。 我们的女才采用佛上女才性能更优 等温才会直向隔着效果更好。 玻璃我们采用的是心意优等挺玻璃 每个玻璃上面都有我们公司的logo 人保投保 传起物 传织报更稳定 让你用的也更放心我们。 五星采用整套对那15斤品牌 不仅丝滑无比 金九更耐用。 波上和窗上我们标配的是无缝焊接工艺 更加美观牢固。 如此独特的窗怎么样才能满足你挑剔的勇光 我是欧阳明窗陈经理 光助我带你了解更多门窗故事。,https://www.douyin.com/video/7520225592941661474,True,00:00:36,视频,1750938969
4381982910841376,欧缇雅门窗工厂（钦北防）,2025-08-25 17:10:29,7521276009376910632,买门窗别在外面找了，不仅买的贵，而...璃 #系统门窗 #南宁门窗厂家 #装修,2025-06-29 15:52:21,"['系统门窗', '大玻璃', '系统门窗', '南宁门窗厂家', '装修']",欧缇雅门窗工厂（钦北防）,3,-1,-1,-1,"['居家', '装修设计', '家装主材']",不管你是农村这家房还是别墅三米房 没必要在中间上那里购买门窗了 不仅贵 而且后期还没有稳定的服务。 你就直接过来我们欧亿的门窗购买 一件给你也是批发价。 而且现在我们推出了一款爆款 110系列评价窗只需要398包安装包测量保持设计方案全包落地来工厂买门窗不仅保质保量还不能让你。 发员完全关注我 我收下门窗曾经理 再了解更多门窗故事 第一次门窗到曾经理。,https://www.douyin.com/video/7521276009376910632,True,00:00:25,视频,1751183541
